Date,CVX,MGA,MGK,MSFT,TSLA,VUG,CVX_rsi,CVX_sma,CVX_roc,MGA_rsi,MGA_sma,MGA_roc,MGK_rsi,MGK_sma,MGK_roc,MSFT_rsi,MSFT_sma,MSFT_roc,TSLA_rsi,TSLA_sma,TSLA_roc,VUG_rsi,VUG_sma,VUG_roc
2015-02-10,70.25369262695312,38.13319778442383,75.33670043945312,36.440223693847656,14.419333457946777,96.3891830444336,55.821666496931776,68.57308578491211,0.5934475628492475,55.312179199037445,36.713475363595144,1.3142673437174728,60.55871813325681,74.1413187299456,1.0996891203592787,40.55141336116595,36.789715085710796,2.4038559461666624,57.92450136126708,14.017047677721296,-0.9479726449722787,59.6959788631767,94.96963718959263,0.9801060625279597
2015-02-11,70.12617492675781,37.89336395263672,75.5643310546875,36.25203323364258,14.186667442321777,96.65259552001953,55.15263681584961,68.62136459350586,1.5043924309938324,52.940308359642394,36.8585523877825,2.213712345708611,61.814981631846194,74.22196524483817,1.6909600875758264,39.39767655118911,36.499488830566406,1.2906189562856762,52.75609005054097,14.070285865238734,-2.6309695300722256,60.84879028439366,95.06500843593052,1.6041302363511583
2015-02-12,71.3817367553711,38.51542663574219,76.25633239746094,36.85935974121094,13.525333404541016,97.6063003540039,60.20942867623963,68.85360445295062,2.414362042217129,57.97410456064634,37.04244123186384,3.338056762000093,65.42081325633036,74.3637466430664,1.564426706613368,44.85084521385818,36.24958746773856,1.5076242652813598,41.43814304640835,14.077857289995466,-8.194942350045679,64.77703171440717,95.24017987932477,1.5402006937316126
2015-02-13,72.61803436279297,38.343040466308594,76.70247650146484,37.526580810546875,13.584667205810547,98.17853546142578,64.45893264433107,69.08169337681362,3.902975039006499,56.18066645998969,37.21829877580915,2.2995157478632042,67.54846520374679,74.52243532453265,2.7191559934331977,50.15717792988992,36.05773271833147,3.4425729601955,42.6273728176989,14.064619200570244,-6.2523009870765645,66.92161298331592,95.43157250540597,2.688568633794192
2015-02-17,72.37332916259766,39.1412239074707,76.7935562133789,37.543819427490234,13.623332977294922,98.29661560058594,63.024202328355315,69.3205430167062,2.783930061848378,62.03667338472709,37.43698365347726,2.8557128190158583,67.98159363858196,74.7585220336914,3.2187416103562834,50.29025844485352,36.132895605904714,3.61225830678866,43.43352903753747,14.056857245309013,-6.037339848558379,67.3631948551847,95.71379470825195,3.243649369179994
2015-02-18,71.111328125,38.83769607543945,76.9392318725586,37.50074005126953,13.630666732788086,98.51459503173828,56.09032266433568,69.67647770472935,1.2207692805571326,58.81765112304413,37.64630017961775,1.8474671203771682,68.70114197526215,75.05249186924526,2.1271590390309134,49.931470472954864,36.29479844229562,2.910290470036072,43.59541653073982,14.081095354897636,-5.469508888595969,68.20696138028828,96.07711356026786,2.2050316437736717
2015-02-19,69.76559448242188,38.953857421875,77.05756378173828,37.47489929199219,14.11400032043457,98.65995025634766,49.79859245951661,69.96862465994698,-0.5141880969731204,59.67992379793592,37.85213688441685,2.798625824204476,69.30458099667572,75.30093274797711,1.976107915214782,49.702409028865105,36.40475327628,3.373234407207722,53.118196617469714,14.112095355987549,-0.5122212258985215,68.78646666536204,96.38918249947685,2.076876182711869
2015-02-20,69.92655944824219,38.96135330200195,77.60392761230469,37.78501510620117,14.473999977111816,99.35932922363281,50.51362325321765,70.29367555890765,-2.038584900386879,59.738506455672336,38.064932686941965,1.1577871653275345,71.98983469416513,75.63327407836914,1.76719122527406,52.51763528453134,36.63523020063128,2.51131699380903,58.70979750735761,14.176428726741246,7.0139976900849925,71.48010843374419,96.81673267909459,1.7960201987688547
2015-02-23,69.45005798339844,38.833953857421875,77.66766357421875,38.03485870361328,13.822667121887207,99.41382598876953,48.319558837814334,70.42391749790737,-4.362520146948092,58.19099769994443,38.223661695207866,1.2803194142745118,72.29432105340771,75.92138944353376,1.2583519030646595,54.71667668544262,36.829785210745676,1.3544476530714313,47.63897583876138,14.15928588594709,1.7519745789198342,71.68515567127618,97.18524387904576,1.2582083461910003
2015-02-24,69.51447296142578,38.31680679321289,77.7131576538086,37.98316955566406,13.607333183288574,99.45927429199219,48.64429960762888,70.4007203238351,-3.950151574137237,52.27162153413525,38.27211025782994,-2.10626299322352,72.52391584361632,76.14966910226005,1.1974981831476577,54.15784850122271,37.00109618050711,1.1702329035072239,44.641845730666596,14.091428756713867,-0.11744405009415405,71.86681453581866,97.47136088779995,1.1828064316380384
2015-02-25,69.9136734008789,41.22476577758789,77.72229766845703,37.89701843261719,13.583999633789062,99.57732391357422,50.71132850052243,70.45978001185826,-1.684196816034497,70.4650687957721,38.56868771144322,6.146270101892051,72.57309111752491,76.39356068202427,1.0177717879943229,53.18291062101031,37.15158898489816,1.0567214961781557,44.316487706946056,14.021000180925641,-0.34236842491913755,72.36279901090134,97.78926685878209,1.0787527284597374
2015-02-26,68.93496704101562,40.86875915527344,77.83155059814453,37.957340240478516,13.812666893005371,99.57732391357422,45.839988184056814,70.40520967756,-1.1905975252823722,67.09319528024645,38.825649806431365,4.9158205634420735,73.19074834049977,76.58997617449079,1.0044267926747972,53.80990334628063,37.26911953517369,1.2873709005254574,48.2936313640145,13.955285889761788,-2.1349966032870342,72.36279901090134,98.03580638340541,0.9298338939386804
2015-02-27,68.69027709960938,40.83129119873047,77.52196502685547,37.77640914916992,13.555999755859375,99.20491790771484,44.68428402469756,70.31949833461216,-1.7679725105707171,66.73127457504609,39.064945220947266,4.799468545751034,68.48429301397508,76.79354313441685,-0.10561654283619398,51.57863662945088,37.37617056710379,-0.022776111130461383,44.4554895450213,13.888523919241768,-6.342408613404059,67.97810139714488,98.29272569928851,-0.15540696291379724
2015-03-02,68.18801879882812,41.29970932006836,78.15931701660156,37.80225372314453,13.155332565307617,100.04057312011719,42.32543935387163,70.16056551252093,-1.8171895333363066,68.98385901394288,39.2967461177281,6.349483422933083,72.41677001581944,77.06214795793805,0.6330220580319008,51.88554287298588,37.48812294006348,-0.6115573671019124,39.215960957191946,13.792571476527623,-4.82782773176179,72.06807324728362,98.63788168770927,0.6304426221544455
2015-03-03,67.7115478515625,41.10858917236328,77.79512023925781,37.28536605834961,13.303999900817871,99.6590576171875,40.15959213136963,69.97898374285016,-2.5935967476351878,66.99081162886661,39.50927407400949,7.286051768919593,67.25272014048568,77.23774937220982,0.10546809307934728,45.653199113820115,37.54849025181362,-1.8371386734638537,41.94988450567307,13.712904793875557,-2.2291897933625413,67.80978223568573,98.87144415719169,0.20086947810295633
2015-03-04,67.7115478515625,40.69638442993164,77.53108215332031,37.09583282470703,13.496000289916992,99.2594223022461,40.15959213136963,69.80651038033622,-3.1497780651427227,62.77802937149234,39.709489822387695,-1.281708549920999,63.7058464023336,77.37823159354073,-0.24602401224986178,43.58580173551597,37.608761651175364,-2.1141125108158696,45.367469779033726,13.663571425846644,-0.6478161531540336,63.572402338554106,99.05764607020787,-0.31925100899883607
2015-03-05,67.4346923828125,40.1979866027832,77.585693359375,37.13890838623047,13.375332832336426,99.38658142089844,38.8209081016121,69.52457863943917,-2.176362334822727,58.02655490712479,39.82967267717634,-1.6412843608531291,64.12725209187745,77.47318594796317,-0.315883773200058,44.20422288664898,37.628729411533904,-2.1561886292950887,43.62901107980665,13.652857099260602,-3.1661811875765133,64.33606687415548,99.18480900355748,-0.19155213775510946
2015-03-06,66.67491149902344,39.80452346801758,76.53861999511719,36.4927864074707,12.925333023071289,98.04228973388672,35.33939642594238,69.10006986345563,-2.9339896207776377,54.51841782549005,39.93406432015555,-2.514658979838519,51.72629690802679,77.46148191179547,-1.2684727888381402,37.55420599080959,37.554886954171316,-3.3979480067321974,37.81018389378024,13.605761800493513,-4.652307053306709,51.939520381523266,99.17507716587612,-1.1719461074597706
