Date,Crypto,Open,High,Low,Close,Volume
2021-07-29,Dogecoin,0.206,0.206,0.201,0.205,1169322798.0
2021-07-30,Dogecoin,0.205,0.211,0.197,0.209,1523981522.0
2021-07-31,Dogecoin,0.209,0.214,0.205,0.208,1349212924.0
2021-08-01,Dogecoin,0.208,0.218,0.201,0.204,1711494501.0
2021-08-02,Dogecoin,0.204,0.21,0.202,0.204,1181469976.0
2021-08-03,Dogecoin,0.203,0.205,0.194,0.196,1121632377.0
2021-08-04,Dogecoin,0.196,0.203,0.194,0.201,1095300718.0
2021-08-05,Dogecoin,0.202,0.203,0.195,0.201,1139204754.0
2021-08-06,Dogecoin,0.201,0.212,0.199,0.205,1332579279.0
2021-08-07,Dogecoin,0.205,0.262,0.204,0.26,6343062404.0
2021-08-08,Dogecoin,0.262,0.281,0.235,0.24,6984782653.0
2021-08-09,Dogecoin,0.24,0.266,0.231,0.257,4607903346.0
2021-08-10,Dogecoin,0.256,0.263,0.245,0.257,3424415504.0
2021-08-11,Dogecoin,0.257,0.282,0.256,0.265,4732068476.0
2021-08-12,Dogecoin,0.265,0.294,0.253,0.264,5264857508.0
2021-08-13,Dogecoin,0.264,0.287,0.262,0.287,3565092106.0
2021-08-14,Dogecoin,0.287,0.298,0.277,0.293,4677579997.0
2021-08-15,Dogecoin,0.294,0.349,0.287,0.341,8046171669.0
2021-08-16,Dogecoin,0.34,0.351,0.311,0.321,6681324187.0
2021-08-17,Dogecoin,0.32,0.339,0.296,0.299,5699700481.0
2021-08-18,Dogecoin,0.299,0.324,0.282,0.304,6347995770.0
2021-08-19,Dogecoin,0.303,0.319,0.294,0.317,3760495939.0
2021-08-20,Dogecoin,0.318,0.333,0.314,0.327,3512291078.0
2021-08-21,Dogecoin,0.327,0.329,0.315,0.317,2600396651.0
2021-08-22,Dogecoin,0.317,0.322,0.307,0.315,2237836352.0
2021-08-23,Dogecoin,0.315,0.328,0.313,0.318,2836628655.0
2021-08-24,Dogecoin,0.318,0.32,0.278,0.289,3143768703.0
2021-08-25,Dogecoin,0.289,0.297,0.28,0.292,2518743227.0
2021-08-26,Dogecoin,0.293,0.296,0.265,0.269,2410285454.0
2021-08-27,Dogecoin,0.269,0.295,0.265,0.294,2382150423.0
2021-08-28,Dogecoin,0.295,0.299,0.283,0.286,1534807298.0
2021-08-29,Dogecoin,0.286,0.292,0.277,0.281,1473623363.0
2021-08-30,Dogecoin,0.281,0.29,0.27,0.272,1748987269.0
2021-08-31,Dogecoin,0.272,0.286,0.27,0.278,1745967018.0
2021-09-01,Dogecoin,0.278,0.295,0.274,0.294,1937809622.0
2021-09-02,Dogecoin,0.294,0.309,0.292,0.296,2981069411.0
2021-09-03,Dogecoin,0.295,0.304,0.289,0.296,2384046931.0
2021-09-04,Dogecoin,0.296,0.309,0.293,0.299,2263193245.0
2021-09-05,Dogecoin,0.299,0.315,0.297,0.315,2393033527.0
2021-09-06,Dogecoin,0.314,0.32,0.3,0.309,2611846129.0
2021-09-07,Dogecoin,0.309,0.311,0.217,0.254,5653327525.0
2021-09-08,Dogecoin,0.254,0.263,0.235,0.257,3226346052.0
2021-09-09,Dogecoin,0.25,0.26,0.249,0.253,1763183557.0
2021-09-10,Dogecoin,0.253,0.262,0.236,0.24,1840815800.0
2021-09-11,Dogecoin,0.24,0.248,0.238,0.241,1196337689.0
2021-09-12,Dogecoin,0.241,0.255,0.239,0.251,1419288866.0
2021-09-13,Dogecoin,0.251,0.252,0.229,0.236,1759116002.0
2021-09-14,Dogecoin,0.236,0.242,0.234,0.241,967948743.0
2021-09-15,Dogecoin,0.241,0.248,0.239,0.248,980188820.0
2021-09-16,Dogecoin,0.248,0.248,0.234,0.243,1140048496.0
2021-09-17,Dogecoin,0.242,0.26,0.238,0.24,2246768047.0
2021-09-18,Dogecoin,0.24,0.247,0.238,0.241,999151515.0
2021-09-19,Dogecoin,0.241,0.241,0.231,0.233,892763953.0
2021-09-20,Dogecoin,0.233,0.234,0.2,0.207,2244003542.0
2021-09-21,Dogecoin,0.209,0.218,0.198,0.201,1766963639.0
2021-09-22,Dogecoin,0.201,0.229,0.2,0.225,2016471206.0
2021-09-23,Dogecoin,0.225,0.227,0.218,0.225,1169581249.0
2021-09-24,Dogecoin,0.225,0.228,0.198,0.209,1883155313.0
2021-09-25,Dogecoin,0.209,0.213,0.205,0.209,1067132277.0
2021-09-26,Dogecoin,0.209,0.209,0.194,0.205,1147321467.0
2021-09-27,Dogecoin,0.205,0.209,0.2,0.2,838297166.0
2021-09-28,Dogecoin,0.2,0.203,0.196,0.197,866301240.0
2021-09-29,Dogecoin,0.197,0.204,0.195,0.199,926737135.0
2021-09-30,Dogecoin,0.199,0.206,0.198,0.204,916819792.0
2021-10-01,Dogecoin,0.204,0.225,0.202,0.223,1435469263.0
2021-10-02,Dogecoin,0.223,0.225,0.215,0.219,1166058975.0
2021-10-03,Dogecoin,0.219,0.226,0.216,0.222,1070267896.0
2021-10-04,Dogecoin,0.222,0.248,0.213,0.241,3684051106.0
2021-10-05,Dogecoin,0.241,0.268,0.234,0.252,4628329381.0
2021-10-06,Dogecoin,0.252,0.272,0.243,0.255,4659725421.0
2021-10-07,Dogecoin,0.254,0.257,0.239,0.243,2936116763.0
2021-10-08,Dogecoin,0.243,0.255,0.242,0.244,1952117191.0
2021-10-09,Dogecoin,0.243,0.252,0.242,0.247,1484990033.0
2021-10-10,Dogecoin,0.247,0.249,0.228,0.23,1466060853.0
2021-10-11,Dogecoin,0.229,0.239,0.226,0.232,1463611233.0
2021-10-12,Dogecoin,0.232,0.232,0.216,0.226,1881102059.0
2021-10-13,Dogecoin,0.226,0.234,0.221,0.233,1457486924.0
2021-10-14,Dogecoin,0.233,0.24,0.231,0.232,1337117776.0
2021-10-15,Dogecoin,0.233,0.243,0.226,0.234,1837803539.0
2021-10-16,Dogecoin,0.234,0.244,0.234,0.237,1541850812.0
2021-10-17,Dogecoin,0.237,0.242,0.226,0.238,1397143121.0
2021-10-18,Dogecoin,0.238,0.271,0.237,0.247,5003365533.0
2021-10-19,Dogecoin,0.247,0.255,0.241,0.246,1675967829.0
2021-10-20,Dogecoin,0.246,0.262,0.242,0.254,1853058770.0
2021-10-21,Dogecoin,0.255,0.258,0.242,0.242,1742570934.0
2021-10-22,Dogecoin,0.242,0.253,0.236,0.244,1829875043.0
2021-10-23,Dogecoin,0.245,0.253,0.242,0.252,1502684867.0
2021-10-24,Dogecoin,0.251,0.282,0.246,0.277,5278760541.0
2021-10-25,Dogecoin,0.276,0.279,0.26,0.265,3364560707.0
2021-10-26,Dogecoin,0.265,0.274,0.254,0.256,2513384162.0
2021-10-27,Dogecoin,0.256,0.263,0.22,0.238,5022822846.0
2021-10-28,Dogecoin,0.237,0.339,0.233,0.3,20359592492.0
2021-10-29,Dogecoin,0.3,0.306,0.28,0.288,5866664030.0
2021-10-30,Dogecoin,0.288,0.295,0.26,0.268,3637334331.0
2021-10-31,Dogecoin,0.269,0.285,0.253,0.28,4224104205.0
2021-11-01,Dogecoin,0.28,0.286,0.264,0.272,2784956027.0
2021-11-02,Dogecoin,0.272,0.281,0.268,0.273,2336414476.0
2021-11-03,Dogecoin,0.274,0.277,0.264,0.269,2091380862.0
2021-11-04,Dogecoin,0.269,0.271,0.255,0.263,1902957818.0
2021-11-05,Dogecoin,0.264,0.271,0.258,0.261,1559898586.0
2021-11-06,Dogecoin,0.261,0.268,0.251,0.262,1353526462.0
2021-11-07,Dogecoin,0.262,0.27,0.259,0.266,1155873526.0
2021-11-08,Dogecoin,0.267,0.297,0.265,0.282,4093381450.0
2021-11-09,Dogecoin,0.283,0.29,0.272,0.274,2353452396.0
2021-11-10,Dogecoin,0.274,0.277,0.238,0.256,2820521435.0
2021-11-11,Dogecoin,0.256,0.27,0.253,0.261,1628781435.0
2021-11-12,Dogecoin,0.261,0.268,0.249,0.259,1563007446.0
2021-11-13,Dogecoin,0.26,0.262,0.255,0.262,923837904.0
2021-11-14,Dogecoin,0.262,0.271,0.26,0.263,1264556615.0
2021-11-15,Dogecoin,0.263,0.265,0.256,0.257,1028469310.0
2021-11-16,Dogecoin,0.257,0.257,0.226,0.237,2248804980.0
2021-11-17,Dogecoin,0.237,0.241,0.233,0.237,1543405154.0
2021-11-18,Dogecoin,0.238,0.241,0.216,0.221,1860661769.0
2021-11-19,Dogecoin,0.221,0.237,0.217,0.233,1296123511.0
2021-11-20,Dogecoin,0.233,0.236,0.225,0.233,805305660.0
2021-11-21,Dogecoin,0.233,0.233,0.226,0.226,751789838.0
2021-11-22,Dogecoin,0.226,0.228,0.217,0.22,921753721.0
2021-11-23,Dogecoin,0.22,0.236,0.215,0.227,1907278849.0
2021-11-24,Dogecoin,0.227,0.23,0.212,0.222,1957665360.0
2021-11-25,Dogecoin,0.217,0.229,0.214,0.216,1344826632.0
2021-11-26,Dogecoin,0.221,0.222,0.19,0.201,2231733479.0
2021-11-27,Dogecoin,0.201,0.21,0.201,0.205,917785649.0
2021-11-28,Dogecoin,0.205,0.207,0.193,0.207,1027555437.0
2021-11-29,Dogecoin,0.207,0.224,0.203,0.215,1869737827.0
2021-11-30,Dogecoin,0.215,0.227,0.213,0.215,1897635999.0
2021-12-01,Dogecoin,0.214,0.218,0.206,0.209,988030934.0
2021-12-02,Dogecoin,0.209,0.223,0.202,0.21,1879305770.0
2021-12-03,Dogecoin,0.209,0.212,0.193,0.2,1260948451.0
2021-12-04,Dogecoin,0.2,0.201,0.133,0.179,4388513696.0
2021-12-05,Dogecoin,0.178,0.181,0.163,0.171,1645331135.0
2021-12-06,Dogecoin,0.171,0.181,0.16,0.178,1896979202.0
2021-12-07,Dogecoin,0.178,0.184,0.176,0.177,1085087124.0
2021-12-08,Dogecoin,0.177,0.182,0.173,0.179,1014713070.0
2021-12-09,Dogecoin,0.179,0.182,0.169,0.169,1071039221.0
2021-12-10,Dogecoin,0.169,0.175,0.164,0.164,845450410.0
2021-12-11,Dogecoin,0.164,0.17,0.162,0.169,692929162.0
2021-12-12,Dogecoin,0.169,0.173,0.166,0.17,593132337.0
2021-12-13,Dogecoin,0.17,0.171,0.152,0.158,968464045.0
2021-12-14,Dogecoin,0.157,0.22,0.155,0.18,6411471551.0
2021-12-15,Dogecoin,0.191,0.191,0.171,0.181,2466135011.0
2021-12-16,Dogecoin,0.181,0.185,0.173,0.173,1057988990.0
2021-12-17,Dogecoin,0.173,0.177,0.162,0.169,1026719015.0
2021-12-18,Dogecoin,0.169,0.175,0.166,0.172,658993272.0
2021-12-19,Dogecoin,0.173,0.174,0.169,0.17,541018118.0
2021-12-20,Dogecoin,0.17,0.171,0.161,0.167,912233179.0
2021-12-21,Dogecoin,0.167,0.172,0.166,0.171,621397179.0
2021-12-22,Dogecoin,0.171,0.18,0.17,0.173,932537493.0
2021-12-23,Dogecoin,0.173,0.185,0.172,0.184,1184481683.0
2021-12-24,Dogecoin,0.185,0.195,0.18,0.187,1853415104.0
2021-12-25,Dogecoin,0.187,0.195,0.186,0.191,1010443046.0
2021-12-26,Dogecoin,0.191,0.193,0.186,0.19,650674078.0
2021-12-27,Dogecoin,0.19,0.193,0.187,0.188,666773423.0
2021-12-28,Dogecoin,0.188,0.188,0.173,0.174,954075337.0
2021-12-29,Dogecoin,0.174,0.177,0.167,0.168,823628336.0
2021-12-30,Dogecoin,0.168,0.176,0.165,0.171,599236772.0
2021-12-31,Dogecoin,0.171,0.175,0.167,0.17,644416694.0
2022-01-01,Dogecoin,0.171,0.173,0.17,0.173,371336089.0
2022-01-02,Dogecoin,0.173,0.176,0.171,0.174,391041933.0
2022-01-03,Dogecoin,0.174,0.174,0.168,0.17,505900382.0
2022-01-04,Dogecoin,0.17,0.172,0.168,0.169,541922892.0
2022-01-05,Dogecoin,0.169,0.171,0.152,0.159,994086848.0
2022-01-06,Dogecoin,0.159,0.162,0.155,0.16,715345645.0
2022-01-07,Dogecoin,0.16,0.16,0.151,0.155,969384523.0
2022-01-08,Dogecoin,0.155,0.158,0.148,0.152,584437036.0
2022-01-09,Dogecoin,0.152,0.154,0.15,0.151,408786249.0
2022-01-10,Dogecoin,0.151,0.152,0.14,0.143,763684873.0
2022-01-11,Dogecoin,0.143,0.165,0.143,0.153,1628447666.0
2022-01-12,Dogecoin,0.153,0.162,0.152,0.162,896008600.0
2022-01-13,Dogecoin,0.162,0.175,0.162,0.172,2301820074.0
2022-01-14,Dogecoin,0.172,0.203,0.171,0.184,5784004926.0
2022-01-15,Dogecoin,0.184,0.194,0.183,0.185,1878282290.0
2022-01-16,Dogecoin,0.185,0.185,0.175,0.177,1102750171.0
2022-01-17,Dogecoin,0.177,0.178,0.167,0.171,1094379303.0
2022-01-18,Dogecoin,0.171,0.174,0.163,0.165,979693368.0
2022-01-19,Dogecoin,0.165,0.169,0.16,0.162,935006164.0
2022-01-20,Dogecoin,0.162,0.169,0.155,0.155,469269658.0
2022-01-21,Dogecoin,0.155,0.157,0.141,0.143,1163061854.0
2022-01-22,Dogecoin,0.143,0.145,0.123,0.133,1693524581.0
2022-01-23,Dogecoin,0.133,0.143,0.133,0.142,1006234946.0
2022-01-24,Dogecoin,0.142,0.142,0.127,0.138,1446873574.0
2022-01-25,Dogecoin,0.138,0.147,0.133,0.143,1347567750.0
2022-01-26,Dogecoin,0.143,0.153,0.142,0.144,1253108115.0
2022-01-27,Dogecoin,0.144,0.145,0.137,0.141,608707586.0
2022-01-28,Dogecoin,0.141,0.142,0.138,0.142,506667466.0
2022-01-29,Dogecoin,0.142,0.144,0.141,0.143,397610776.0
2022-01-30,Dogecoin,0.143,0.144,0.139,0.139,363976741.0
2022-01-31,Dogecoin,0.139,0.142,0.137,0.142,412307174.0
2022-02-01,Dogecoin,0.142,0.144,0.141,0.143,409432267.0
2022-02-02,Dogecoin,0.143,0.145,0.137,0.137,483194691.0
2022-02-03,Dogecoin,0.137,0.139,0.136,0.138,383506507.0
2022-02-04,Dogecoin,0.138,0.148,0.137,0.148,580740990.0
2022-02-05,Dogecoin,0.148,0.15,0.145,0.147,587009429.0
2022-02-06,Dogecoin,0.147,0.155,0.145,0.154,757004142.0
2022-02-07,Dogecoin,0.154,0.172,0.152,0.166,1791358822.0
2022-02-08,Dogecoin,0.166,0.169,0.154,0.158,1190116000.0
2022-02-09,Dogecoin,0.158,0.161,0.155,0.159,778670798.0
2022-02-10,Dogecoin,0.159,0.16,0.151,0.152,1053630584.0
2022-02-11,Dogecoin,0.152,0.154,0.143,0.145,776730555.0
2022-02-12,Dogecoin,0.145,0.147,0.142,0.144,602699408.0
2022-02-13,Dogecoin,0.144,0.157,0.144,0.149,1581065491.0
2022-02-14,Dogecoin,0.149,0.15,0.144,0.146,898042727.0
2022-02-15,Dogecoin,0.146,0.152,0.145,0.152,674961496.0
2022-02-16,Dogecoin,0.152,0.152,0.147,0.149,505588732.0
2022-02-17,Dogecoin,0.149,0.15,0.138,0.139,721382126.0
2022-02-18,Dogecoin,0.139,0.142,0.137,0.139,563817289.0
2022-02-19,Dogecoin,0.139,0.146,0.139,0.141,655782652.0
2022-02-20,Dogecoin,0.141,0.141,0.136,0.137,490138547.0
2022-02-21,Dogecoin,0.137,0.141,0.128,0.128,913773124.0
2022-02-22,Dogecoin,0.128,0.132,0.125,0.132,711967119.0
2022-02-23,Dogecoin,0.132,0.135,0.128,0.128,587472906.0
2022-02-24,Dogecoin,0.128,0.128,0.11,0.124,2046477370.0
2022-02-25,Dogecoin,0.124,0.128,0.121,0.128,805161073.0
2022-02-26,Dogecoin,0.128,0.13,0.126,0.128,535575654.0
2022-02-27,Dogecoin,0.128,0.128,0.122,0.123,592809151.0
2022-02-28,Dogecoin,0.123,0.134,0.122,0.133,765755924.0
2022-03-01,Dogecoin,0.133,0.138,0.13,0.134,876604512.0
2022-03-02,Dogecoin,0.134,0.136,0.131,0.133,709536320.0
2022-03-03,Dogecoin,0.133,0.134,0.128,0.13,518193386.0
2022-03-04,Dogecoin,0.13,0.13,0.122,0.123,650665594.0
2022-03-05,Dogecoin,0.123,0.125,0.122,0.125,334091552.0
2022-03-06,Dogecoin,0.125,0.126,0.12,0.121,400458464.0
2022-03-07,Dogecoin,0.121,0.123,0.115,0.117,513014829.0
2022-03-08,Dogecoin,0.117,0.12,0.116,0.117,491414294.0
2022-03-09,Dogecoin,0.117,0.124,0.117,0.122,519157507.0
2022-03-10,Dogecoin,0.122,0.122,0.116,0.117,513641345.0
2022-03-11,Dogecoin,0.117,0.118,0.115,0.116,388727358.0
2022-03-12,Dogecoin,0.116,0.117,0.115,0.115,235277001.0
2022-03-13,Dogecoin,0.115,0.116,0.111,0.112,373430106.0
2022-03-14,Dogecoin,0.112,0.119,0.111,0.114,822092169.0
2022-03-15,Dogecoin,0.114,0.114,0.111,0.113,400614617.0
2022-03-16,Dogecoin,0.113,0.117,0.112,0.117,537170937.0
2022-03-17,Dogecoin,0.117,0.119,0.116,0.117,412838814.0
2022-03-18,Dogecoin,0.116,0.119,0.115,0.119,410862503.0
2022-03-19,Dogecoin,0.119,0.125,0.119,0.124,628081786.0
2022-03-20,Dogecoin,0.124,0.124,0.118,0.119,428111799.0
2022-03-21,Dogecoin,0.119,0.121,0.118,0.119,439486516.0
2022-03-22,Dogecoin,0.119,0.125,0.119,0.122,610507111.0
2022-03-23,Dogecoin,0.122,0.131,0.121,0.13,998922753.0
2022-03-24,Dogecoin,0.13,0.141,0.128,0.137,2017926806.0
2022-03-25,Dogecoin,0.137,0.137,0.129,0.131,882486375.0
2022-03-26,Dogecoin,0.131,0.136,0.13,0.136,610401998.0
2022-03-27,Dogecoin,0.136,0.145,0.136,0.145,1445019558.0
2022-03-28,Dogecoin,0.145,0.153,0.142,0.143,1476875507.0
2022-03-29,Dogecoin,0.143,0.149,0.141,0.144,961074557.0
2022-03-30,Dogecoin,0.144,0.145,0.14,0.143,884305263.0
2022-03-31,Dogecoin,0.143,0.147,0.137,0.138,1055136949.0
2022-04-01,Dogecoin,0.138,0.142,0.133,0.141,877530017.0
2022-04-02,Dogecoin,0.141,0.144,0.139,0.139,682408266.0
2022-04-03,Dogecoin,0.139,0.149,0.137,0.146,1047399132.0
2022-04-04,Dogecoin,0.146,0.155,0.142,0.149,2253509569.0
2022-04-05,Dogecoin,0.149,0.178,0.148,0.173,5230288678.0
2022-04-06,Dogecoin,0.172,0.173,0.143,0.143,3729047979.0
2022-04-07,Dogecoin,0.143,0.148,0.141,0.146,1420790611.0
2022-04-08,Dogecoin,0.146,0.153,0.142,0.143,1683800631.0
2022-04-09,Dogecoin,0.143,0.144,0.141,0.144,523997409.0
2022-04-10,Dogecoin,0.144,0.157,0.144,0.15,1931829669.0
2022-04-11,Dogecoin,0.149,0.151,0.134,0.135,1515679359.0
2022-04-12,Dogecoin,0.135,0.144,0.134,0.138,1214105682.0
2022-04-13,Dogecoin,0.138,0.143,0.137,0.14,890728707.0
2022-04-14,Dogecoin,0.14,0.147,0.138,0.144,1759067761.0
2022-04-15,Dogecoin,0.144,0.149,0.143,0.146,1140382087.0
2022-04-16,Dogecoin,0.146,0.148,0.142,0.144,584019179.0
2022-04-17,Dogecoin,0.144,0.145,0.139,0.139,636442285.0
2022-04-18,Dogecoin,0.139,0.14,0.134,0.14,909718484.0
2022-04-19,Dogecoin,0.14,0.144,0.14,0.143,679511647.0
2022-04-20,Dogecoin,0.143,0.146,0.14,0.141,1068542289.0
2022-04-21,Dogecoin,0.141,0.142,0.135,0.136,740549793.0
2022-04-22,Dogecoin,0.136,0.138,0.135,0.136,505251263.0
2022-04-23,Dogecoin,0.136,0.136,0.134,0.134,349740069.0
2022-04-24,Dogecoin,0.134,0.135,0.132,0.132,436620221.0
2022-04-25,Dogecoin,0.132,0.168,0.124,0.158,5177823685.0
2022-04-26,Dogecoin,0.158,0.165,0.137,0.138,4529010503.0
2022-04-27,Dogecoin,0.138,0.145,0.136,0.14,1765370972.0
2022-04-28,Dogecoin,0.14,0.143,0.136,0.137,1105137506.0
2022-04-29,Dogecoin,0.137,0.145,0.134,0.135,1555397213.0
2022-04-30,Dogecoin,0.135,0.137,0.126,0.128,916612071.0
2022-05-01,Dogecoin,0.128,0.135,0.128,0.133,991710768.0
2022-05-02,Dogecoin,0.133,0.134,0.128,0.131,769062732.0
2022-05-03,Dogecoin,0.131,0.132,0.127,0.13,555706527.0
2022-05-04,Dogecoin,0.13,0.136,0.129,0.136,838050627.0
2022-05-05,Dogecoin,0.136,0.137,0.127,0.128,1258066467.0
2022-05-06,Dogecoin,0.128,0.129,0.125,0.128,839005988.0
2022-05-07,Dogecoin,0.128,0.132,0.125,0.128,746383231.0
2022-05-08,Dogecoin,0.128,0.128,0.124,0.124,728953161.0
2022-05-09,Dogecoin,0.124,0.125,0.105,0.105,1353326367.0
2022-05-10,Dogecoin,0.105,0.118,0.101,0.108,1723066438.0
2022-05-11,Dogecoin,0.108,0.111,0.08,0.085,2556008051.0
2022-05-12,Dogecoin,0.085,0.089,0.07,0.083,2631064083.0
2022-05-13,Dogecoin,0.083,0.094,0.082,0.088,1444350618.0
2022-05-14,Dogecoin,0.088,0.092,0.084,0.09,902479951.0
2022-05-15,Dogecoin,0.09,0.093,0.087,0.093,651900826.0
2022-05-16,Dogecoin,0.093,0.093,0.086,0.088,606521740.0
2022-05-17,Dogecoin,0.088,0.091,0.087,0.09,560800173.0
2022-05-18,Dogecoin,0.09,0.091,0.084,0.084,558257804.0
2022-05-19,Dogecoin,0.084,0.087,0.082,0.087,613801947.0
2022-05-20,Dogecoin,0.087,0.088,0.083,0.084,518556378.0
2022-05-21,Dogecoin,0.084,0.085,0.083,0.084,335246011.0
2022-05-22,Dogecoin,0.084,0.086,0.084,0.086,375026021.0
2022-05-23,Dogecoin,0.086,0.088,0.083,0.083,507385171.0
2022-05-24,Dogecoin,0.083,0.084,0.081,0.084,462415724.0
2022-05-25,Dogecoin,0.084,0.084,0.082,0.083,419834752.0
2022-05-26,Dogecoin,0.083,0.084,0.076,0.078,711890873.0
2022-05-27,Dogecoin,0.078,0.085,0.077,0.081,1310057650.0
2022-05-28,Dogecoin,0.082,0.083,0.081,0.082,535539620.0
2022-05-29,Dogecoin,0.082,0.083,0.08,0.083,394962471.0
2022-05-30,Dogecoin,0.083,0.088,0.082,0.088,690696756.0
2022-05-31,Dogecoin,0.088,0.088,0.084,0.086,672444588.0
2022-06-01,Dogecoin,0.086,0.089,0.08,0.081,830748610.0
2022-06-02,Dogecoin,0.081,0.083,0.08,0.083,434510607.0
2022-06-03,Dogecoin,0.083,0.083,0.08,0.08,403339248.0
2022-06-04,Dogecoin,0.08,0.082,0.08,0.082,350329772.0
2022-06-05,Dogecoin,0.082,0.082,0.081,0.081,282624184.0
2022-06-06,Dogecoin,0.081,0.085,0.081,0.083,503707292.0
2022-06-07,Dogecoin,0.083,0.083,0.078,0.081,509642725.0
2022-06-08,Dogecoin,0.08,0.081,0.079,0.079,328046389.0
2022-06-09,Dogecoin,0.079,0.081,0.079,0.079,274673852.0
2022-06-10,Dogecoin,0.079,0.08,0.075,0.075,431520761.0
2022-06-11,Dogecoin,0.075,0.076,0.069,0.07,497184012.0
2022-06-12,Dogecoin,0.07,0.07,0.064,0.064,708156957.0
2022-06-13,Dogecoin,0.064,0.066,0.053,0.054,1465281537.0
2022-06-14,Dogecoin,0.054,0.058,0.05,0.056,908921329.0
2022-06-15,Dogecoin,0.056,0.063,0.051,0.063,1122284662.0
2022-06-16,Dogecoin,0.063,0.063,0.055,0.055,724479688.0
2022-06-17,Dogecoin,0.055,0.058,0.055,0.057,383830484.0
2022-06-18,Dogecoin,0.057,0.058,0.05,0.053,652345943.0
2022-06-19,Dogecoin,0.053,0.062,0.051,0.06,1166163984.0
2022-06-20,Dogecoin,0.06,0.061,0.058,0.06,499018791.0
2022-06-21,Dogecoin,0.06,0.069,0.059,0.066,1051899538.0
2022-06-22,Dogecoin,0.066,0.066,0.061,0.062,633619298.0
2022-06-23,Dogecoin,0.062,0.065,0.062,0.064,434169751.0
2022-06-24,Dogecoin,0.064,0.068,0.064,0.067,514729444.0
2022-06-25,Dogecoin,0.067,0.069,0.065,0.069,432671864.0
2022-06-26,Dogecoin,0.068,0.077,0.068,0.073,883689355.0
2022-06-27,Dogecoin,0.073,0.078,0.071,0.072,962250061.0
2022-06-28,Dogecoin,0.072,0.073,0.066,0.066,534793983.0
2022-06-29,Dogecoin,0.066,0.071,0.065,0.069,592828738.0
2022-06-30,Dogecoin,0.069,0.07,0.063,0.066,566648029.0
2022-07-01,Dogecoin,0.066,0.068,0.064,0.066,472441458.0
2022-07-02,Dogecoin,0.066,0.068,0.066,0.067,352589827.0
2022-07-03,Dogecoin,0.067,0.067,0.065,0.067,280878240.0
2022-07-04,Dogecoin,0.067,0.07,0.066,0.069,379581122.0
2022-07-05,Dogecoin,0.069,0.07,0.066,0.067,403220687.0
2022-07-06,Dogecoin,0.067,0.069,0.066,0.069,398926503.0
2022-07-07,Dogecoin,0.069,0.071,0.068,0.071,402591742.0
2022-07-08,Dogecoin,0.071,0.073,0.069,0.069,444369733.0
2022-07-09,Dogecoin,0.069,0.07,0.069,0.07,254272147.0
2022-07-10,Dogecoin,0.07,0.07,0.067,0.067,299810124.0
2022-07-11,Dogecoin,0.067,0.067,0.062,0.062,326125900.0
2022-07-12,Dogecoin,0.062,0.063,0.06,0.06,298462083.0
2022-07-13,Dogecoin,0.06,0.062,0.058,0.062,446505400.0
2022-07-14,Dogecoin,0.062,0.063,0.06,0.062,348090510.0
2022-07-15,Dogecoin,0.062,0.064,0.062,0.063,374357844.0
2022-07-16,Dogecoin,0.063,0.065,0.062,0.064,279644299.0
2022-07-17,Dogecoin,0.064,0.065,0.063,0.063,249697026.0
2022-07-18,Dogecoin,0.063,0.069,0.063,0.068,564795959.0
2022-07-19,Dogecoin,0.068,0.07,0.066,0.069,552211168.0
2022-07-20,Dogecoin,0.069,0.077,0.068,0.07,1019375521.0
2022-07-21,Dogecoin,0.07,0.071,0.067,0.07,492434239.0
2022-07-22,Dogecoin,0.07,0.071,0.067,0.068,479456105.0
2022-07-23,Dogecoin,0.068,0.069,0.066,0.068,427922351.0
2022-07-24,Dogecoin,0.068,0.069,0.068,0.068,369141492.0
2022-07-25,Dogecoin,0.068,0.068,0.062,0.062,448572441.0
2022-07-26,Dogecoin,0.062,0.063,0.06,0.063,416488015.0
2022-07-27,Dogecoin,0.063,0.067,0.062,0.067,499204589.0
2022-07-28,Dogecoin,0.067,0.071,0.066,0.069,650983024.0
2022-07-29,Dogecoin,0.069,0.072,0.068,0.069,696887711.0
2022-07-30,Dogecoin,0.069,0.074,0.068,0.07,760571682.0
2022-07-31,Dogecoin,0.07,0.072,0.068,0.068,521194035.0
2022-08-01,Dogecoin,0.068,0.071,0.067,0.069,444088167.0
2022-08-02,Dogecoin,0.069,0.069,0.066,0.067,336642237.0
2022-08-03,Dogecoin,0.067,0.068,0.066,0.066,286819387.0
2022-08-04,Dogecoin,0.066,0.068,0.066,0.067,256457805.0
2022-08-05,Dogecoin,0.067,0.07,0.067,0.07,336216727.0
2022-08-06,Dogecoin,0.07,0.071,0.069,0.069,277979112.0
2022-08-07,Dogecoin,0.069,0.07,0.068,0.069,204862521.0
2022-08-08,Dogecoin,0.069,0.072,0.069,0.07,399183407.0
2022-08-09,Dogecoin,0.07,0.074,0.068,0.069,611327142.0
2022-08-10,Dogecoin,0.069,0.071,0.067,0.071,431172729.0
2022-08-11,Dogecoin,0.071,0.075,0.071,0.071,563908591.0
2022-08-12,Dogecoin,0.071,0.072,0.07,0.072,320410367.0
2022-08-13,Dogecoin,0.072,0.075,0.072,0.073,446287445.0
2022-08-14,Dogecoin,0.073,0.084,0.073,0.082,1530403447.0
2022-08-15,Dogecoin,0.082,0.082,0.075,0.077,855017472.0
